+-----+----------------------------+--------------------------------------------------------------------+----------+----------------------+--------------------------------------------------------------------+-------+----------+-------+--------------+-----------+-----------+-----------+
| id  | course                     | course_desc                                                        | campus   | unit                 | unit_desc                                                          | hours | semester | room  | lecturer     | room_lock | day_lock  | time_lock |
| 120 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | F1KW11+SDIGMD        | Digital Media: Still Images Editing + SDIGMD                       |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 121 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | F91511+F91611+F91711 | Computer Games: Design + Media Assets + Development                |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 122 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | FH6211               | Creative Industries:  The Creative Process                         |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 123 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | FH6311+SINFCT+SWOWIO | Creative Industries:  Creative Project + Working with Others + ICT |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 124 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | H1YD11               | Social Networking                                                  |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 125 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | H61445               | Computing: Website Graphics                                        |     2 | 2        | COMP  | DummyLec2    | 0         | 0         | 0         |
| 126 | #NCACG5_HF118A             | NC Creative Industries: Access to Computer Games+ Web Development  | WESTWING | SGUIDA               | Guidance                                                           |     2 | 2        | ANY   | DummyLec2    | 0         | 0         | 0         |
| 127 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 143 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 160 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 176 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 192 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 210 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 224 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 238 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | ALL      | 0     | 0            | 0         | 0         | 0         |
| 241 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 242 | COURSELOCK                 | HDCGD_SF118A                                                       | 0        | 0                    | 0                                                                  |     2 | LOCKALL  | 0     | 0            |           | Monday    | 09:00     |
| 243 | COURSELOCK                 | HDCGD_SF118A                                                       | 0        | 0                    | 0                                                                  |     2 | LOCKALL  | 0     | 0            |           | Thursday  | 09:00     |
| 244 | COURSELOCK                 | HDCGD_SF218A                                                       | 0        | 0                    | 0                                                                  |     2 | LOCKALL  | 0     | 0            |           | Monday    | 09:00     |
| 245 | COURSELOCK                 | HDCGD_SF218A                                                       | 0        | 0                    | 0                                                                  |     2 | LOCKALL  | 0     | 0            |           | Thursday  | 09:00     |
| 246 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 247 | ROOMLOCK                   | 0                                                                  | 0        | 0                    | 0                                                                  |     8 | LOCKALL  | S3.12 | 0            |           | Wednesday | 09:00     |
| 248 | ROOMLOCK                   | 0                                                                  | 0        | 0                    | 0                                                                  |     8 | LOCKALL  | S3.12 | 0            |           | Thursday  | 09:00     |
| 249 | ROOMLOCK                   | 0                                                                  | 0        | 0                    | 0                                                                  |     8 | LOCKALL  | S3.12 | 0            |           | Friday    | 09:00     |
| 250 | 0                          | 0                                                                  | 0        | 0                    | 0                                                                  |     0 | 0        | 0     | 0            | 0         | 0         | 0         |
| 251 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Ronaldo10101 |           | Monday    | 12:00     |
| 252 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Ronaldo10101 |           | Tuesday   | 12:00     |
| 253 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Ronaldo10101 |           | Wednesday | 12:00     |
| 254 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Ronaldo10101 |           | Thursday  | 12:00     |
| 255 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Ronaldo10101 |           | Friday    | 12:00     |
| 256 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Zidane101010 |           | Monday    | 13:00     |
| 257 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Zidane101010 |           | Tuesday   | 13:00     |
| 258 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Zidane101010 |           | Wednesday | 13:00     |
| 259 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Zidane101010 |           | Thursday  | 13:00     |
| 260 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Zidane101010 |           | Friday    | 13:00     |
| 261 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Beckham10101 |           | Monday    | 12:00     |
| 262 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Beckham10101 |           | Tuesday   | 12:00     |
| 263 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Beckham10101 |           | Wednesday | 12:00     |
| 264 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Beckham10101 |           | Thursday  | 12:00     |
| 265 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Beckham10101 |           | Friday    | 12:00     |
| 266 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     2 | LOCKALL  | 0     | VanBasten999 |           | Monday    | 09:00     |
| 267 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | VanBasten999 |           | Monday    | 14:00     |
| 268 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | VanBasten999 |           | Tuesday   | 13:00     |
| 269 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | VanBasten999 |           | Wednesday | 13:00     |
| 270 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | VanBasten999 |           | Thursday  | 13:00     |
| 271 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | VanBasten999 |           | Friday    | 13:00     |
| 272 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | JohnMessi9   |           | Monday    | 12:00     |
| 273 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | JohnMessi9   |           | Tuesday   | 12:00     |
| 274 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | JohnMessi9   |           | Wednesday | 12:00     |
| 275 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | JohnMessi9   |           | Thursday  | 12:00     |
| 276 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | JohnMessi9   |           | Friday    | 12:00     |
| 277 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maradona1010 |           | Monday    | 13:00     |
| 278 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maradona1010 |           | Tuesday   | 13:00     |
| 279 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maradona1010 |           | Wednesday | 13:00     |
| 280 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maradona1010 |           | Thursday  | 13:00     |
| 281 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     8 | LOCKALL  | 0     | Maradona1010 |           | Friday    | 09:00     |
| 282 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maldini99999 |           | Monday    | 13:00     |
| 283 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maldini99999 |           | Tuesday   | 13:00     |
| 284 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     5 | LOCKALL  | 0     | Maldini99999 |           | Wednesday | 12:00     |
| 285 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maldini99999 |           | Thursday  | 13:00     |
| 286 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Maldini99999 |           | Friday    | 13:00     |
| 287 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Charlton999  |           | Monday    | 12:00     |
| 288 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Charlton999  |           | Tuesday   | 12:00     |
| 289 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Charlton999  |           | Wednesday | 12:00     |
| 290 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Charlton999  |           | Thursday  | 12:00     |
| 291 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | Charlton999  |           | Friday    | 12:00     |
| 292 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | PelePele101  |           | Monday    | 13:00     |
| 293 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | PelePele101  |           | Tuesday   | 13:00     |
| 294 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | PelePele101  |           | Wednesday | 13:00     |
| 295 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | PelePele101  |           | Thursday  | 13:00     |
| 296 | LECTURERLOCK               | 0                                                                  | 0        | 0                    | 0                                                                  |     1 | LOCKALL  | 0     | PelePele101  |           | Friday    | 13:00     |
+-----+----------------------------+--------------------------------------------------------------------+----------+----------------------+--------------------------------------------------------------------+-------+----------+-------+--------------+-----------+-----------+-----------+
