+-----+----------------+------------------------------------------------------------------------------------------------------+----------+----------------------+-----------------------------------------------------------------------+-------+----------+-------+----------+-----------+-----------+-----------+
| id  | course         | course_desc                                                                                          | campus   | unit                 | unit_desc                                                             | hours | semester | room  | lecturer | room_lock | day_lock  | time_lock |
|  38 | HCCPT7_SD217A  | HNC Computing (Schools) SCQF Level 7 - Yr2 Grp A                                                     | STENTON  | H1J834               | Computing:  Graded Unit 1                                             |     0 |        0 | A     | Stewart  | 0         | 0         | 0         |
|  39 | HCCPT7_SD217A  | HNC Computing (Schools) SCQF Level 7 - Yr2 Grp A                                                     | STENTON  | H16W35               | Relational Database Management Systems                                |     0 |        0 | A     | Stewart  | 0         | 0         | 0         |
|  40 | HCCPT7_SD217A  | HNC Computing (Schools) SCQF Level 7 - Yr2 Grp A                                                     | STENTON  | H17W34               | Software Development:  Developing Small Scale Standalone Applications |     0 |        0 | A     | Fiona    | 0         | 0         | 0         |
|  41 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
|  57 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
|  73 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
|  87 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 104 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 121 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 122 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | F1VV34               | Interactive Media: User Interface Design                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 123 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17334               | Developing Software: Introduction                                     |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 124 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17534               | Computer Systems Fundamentals                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 125 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17734               | Troubleshooting Computer Problems                                     |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 126 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17834               | Team Working in Computing                                             |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 127 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17X34               | Software Development: Programming Foundations                         |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 128 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H18034               | Systems Development: Introduction                                     |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 129 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H18134               | Systems Development: Testing Software                                 |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 130 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H1F734               | Professionalism and Ethics in Computing                               |     2 |        1 | BS50  | 0        | 0         | 0         | 0         |
| 131 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H1J834               | Computing: Graded Unit 1                                              |     1 |        1 | A     | 0        | 0         | 0         | 0         |
| 132 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H1J834               | Computing: Graded Unit 1                                              |     1 |        2 | A     | 0        | 0         | 0         | 0         |
| 133 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17934               | Cloud Computing                                                       |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 134 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H16W35               | Relational Database Management Systems                                |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 135 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H16W35               | Relational Database Management Systems                                |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 136 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications  |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 137 | HDCSD_BF117C   | HND Computing: Software Development SCQF Level 8 - Yr1 Grp C                                         | STB      | H17W34               | Software Development: Developing Small Scale Standalone Applications  |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 138 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 151 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 164 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 180 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 195 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 196 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GC11               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 197 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GD11               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 198 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 205 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GB10               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 206 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GB11               | Communication                                                         |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 207 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GF10               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 208 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | F3GF11               | Numeracy                                                              |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 209 | NCCDM5_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STB      | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 217 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 218 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GC11               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 219 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GD11               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 220 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F18211               | Computing: Website Design and Development                             |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 221 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F1FC11               | PC Passport: IT Software - Word Processing and Presenting Information |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 222 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F1KB11               | Computing: Animation Fundamentals                                     |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 223 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F1KH11               | Computing: Computer Networking Fundamentals                           |     2 |        2 | V     | 0        | 0         | 0         | 0         |
| 224 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F1KR11               | Computing: Computer Hardware and Systems                              |     2 |        1 | V     | 0        | 0         | 0         | 0         |
| 225 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F1KS11               | Computing: Digital Media Elements for Applications                    |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 226 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GB10               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 227 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GB11               | Communication                                                         |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 228 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GF10               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 229 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | F3GF11               | Numeracy                                                              |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 230 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 231 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H6S945               | Computing: Applications Development                                   |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 232 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | SHTML5               | HTML5 Coding                                                          |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 233 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H22375               | Software Design and Development                                       |     3 |        2 | A     | 0        | 0         | 0         | 0         |
| 234 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H22675               | Information System Design and Development                             |     3 |        1 | A     | 0        | 0         | 0         | 0         |
| 235 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | H6S745               | Computing: Project                                                    |     4 |        2 | V     | 0        | 0         | 0         | 0         |
| 236 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | SENCH5               | Enhanced Curriculum Level 5                                           |     1 |        1 | A     | 0        | 0         | 0         | 0         |
| 237 | NCCDM5_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpB | STB      | SENCH5               | Enhanced Curriculum Level 5                                           |     1 |        2 | A     | 0        | 0         | 0         | 0         |
| 238 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 239 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GC11               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 240 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GD11               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 247 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GB10               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 248 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GB11               | Communication                                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 249 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GF10               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 250 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | F3GF11               | Numeracy                                                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 251 | NCCDM5_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support - Yr1 GrpA | HALBEATH | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 259 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 260 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GC11               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 261 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GD11               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 268 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GB10               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 269 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GB11               | Communication                                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 270 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GF10               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 271 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | F3GF11               | Numeracy                                                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 272 | NCCDM5_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support Yr1 Grp B  | HALBEATH | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 280 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 281 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GC11               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 282 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GD11               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 289 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GB10               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 290 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GB11               | Communication                                                         |     2 |        0 | S3.12 | 0        | 0         | 0         | 0         |
| 291 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GF10               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 292 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | F3GF11               | Numeracy                                                              |     2 |        0 | S3.12 | 0        | 0         | 0         | 0         |
| 293 | NCCDM5_SF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support -Yr1 Grp A | STENTON  | H22175               | Lifeskills Mathematics: Managing Finance and Statistics               |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 301 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 303 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GB11               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 304 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GB12               | Communication                                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 305 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GC12               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 306 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GD12               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 307 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GF11               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 308 | NCCDM6_BF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | STB      | F3GF12               | Numeracy                                                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 323 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 325 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GB11               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 326 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GB12               | Communication                                                         |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 327 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GC12               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 328 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GD12               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 329 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GF11               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 330 | NCCDM6_BF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | STB      | F3GF12               | Numeracy                                                              |     2 |        0 | A     | 0        | 0         | 0         | 0         |
| 345 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 347 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GB11               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 348 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GB12               | Communication                                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 349 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GC12               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 350 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GD12               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 351 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GF11               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 352 | NCCDM6_HF117A  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp A | HALBEATH | F3GF12               | Numeracy                                                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 367 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 369 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GB11               | Communication                                                         |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 370 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GB12               | Communication                                                         |     2 |        1 | A     | 0        | 0         | 0         | 0         |
| 371 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GC12               | Information and Communication Technology                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 372 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GD12               | Problem Solving                                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 373 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GF11               | Numeracy                                                              |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 374 | NCCDM6_HF117B  | NC Computing (Software Development- Mobile Development- Cyber Security- Technical Support) Yr1 Grp B | HALBEATH | F3GF12               | Numeracy                                                              |     2 |        2 | A     | 0        | 0         | 0         | 0         |
| 389 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 396 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 397 | ONCYS5_HP117A  | NPA in Cyber Security SCQF Level 5 - Yr1 Grp A                                                       | HALBEATH | H9J045               | Digital Forensics                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 398 | ONCYS5_HP117A  | NPA in Cyber Security SCQF Level 5 - Yr1 Grp A                                                       | HALBEATH | H9HY45               | Ethical Hacking / Data Security                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 399 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 400 | ONCYS6_HP117A  | NPA in Cyber Security SCQF Level 6 - Yr1 Grp A                                                       | HALBEATH | H9J046               | Digital Forensics                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 401 | ONCYS6_HP117A  | NPA in Cyber Security SCQF Level 6 - Yr1 Grp A                                                       | HALBEATH | H9HY46               | Ethical Hacking / Data Security                                       |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 402 | 0              | 0                                                                                                    | 0        | 0                    | 0                                                                     |     0 |        0 | 0     | 0        | 0         | 0         | 0         |
| 403 | 0              | 0                                                                                                    | STB      | H17E34               | Computing: PC Hardware and Operating System Essentials                |     2 |        1 | CISCO | Norman   | 0         | 0         | 0         |
